<<<<<<< HEAD
ORF3005,1.83736
ORF3021,1.08545
ORF3022,0.761784
ORF3029,0.104592
ORF3037,0.450589
ORF3038,3.16857
ORF3046,0.539112
ORF3053,0.0923058
ORF3056,0.202324
ORF3061,0.34719
ORF3062,0.240701
ORF3068,0.0784626
ORF3097,0.125812
ORF3109,0.776508
ORF3113,0.0565203
ORF3118,0.642031
ORF3119,0.348631
ORF3133,0.402133
ORF3144,1.26566
ORF3150,0.955505
ORF3156,0.361336
ORF3160,3.45139
ORF3161,1.11063
ORF3183,1.24897
ORF3186,1.0541
ORF3194,0.658899
ORF3225,0.199653
ORF3234,0.442499
ORF3272,0.115512
ORF3284,0.0873536
ORF3290,0.596205
ORF3298,0.0747885
ORF3304,1.57946
ORF3320,0.329541
ORF3328,0.715609
ORF3330,0.497557
ORF3354,3.33666
ORF3402,0.442922
ORF3407,1.12836
ORF3410,0.927168
ORF3414,0.60208
ORF3435,0.500138
ORF3441,0.387718
ORF3461,0.291628
ORF3464,1.11608
ORF3471,0.283785
ORF3490,0.538332
ORF3511,0.124617
ORF3522,2.17756
ORF3523,0.582426
ORF3540,0.211867
ORF3542,0.445093
ORF3544,1.15668
ORF3567,1.50298
ORF3582,0.0841136
ORF3585,0.727479
ORF3588,0.770754
ORF3657,0.566359
ORF3669,0.298841
ORF3685,0.198768
ORF3691,0.14662
ORF3739,0.341804
ORF3741,0.135693
ORF3744,6.24433
ORF3763,0.719322
ORF3768,1.04406
ORF3781,0.642688
ORF3789,0.374322
ORF3867,1.01994
ORF3876,4.79366
ORF3877,0.641628
ORF3881,1.18303
ORF3910,0.558795
ORF3920,0.438844
ORF3922,0.386642
ORF3929,1.4988
ORF3934,0.492649
ORF3936,0.504003
ORF3971,0.671098
ORF3974,0.28229
ORF3981,0.470939
ORF4014,1.27359
ORF4017,0.456415
ORF4018,0.416797
ORF4037,1.54723
ORF4045,0.699577
ORF4049,0.175822
ORF4079,0.5381
ORF4095,0.317544
ORF4097,0.653621
ORF4108,0.624064
ORF4120,1.3425
ORF4125,0.379575
ORF4126,0.564868
ORF4136,0.463193
ORF4165,1.20969
ORF4166,1.84861
ORF4199,0.687678
ORF4216,0.18878
ORF4270,0.556668
ORF4280,0.46956
ORF4284,0.320546
ORF4286,0.704137
ORF4321,1.6269
ORF4334,0.518769
ORF4345,0.652623
ORF4353,0.798726
ORF4367,0.577075
ORF4384,0.211287
ORF4420,0.13879
ORF4445,0.293175
ORF4446,0.33354
ORF4458,0.20007
ORF4459,0.6504
ORF4472,0.968775
ORF4479,0.151403
ORF4489,0.520523
ORF4491,0.792945
ORF4493,0.822178
ORF4495,1.18761
ORF4510,0.332735
ORF4527,0.70292
ORF4532,0.19723
ORF4538,2.16322
ORF4554,0.280656
ORF4566,1.55561
ORF4567,1.80229
ORF4572,0.258167
ORF4574,0.483831
ORF4586,3.06254
ORF4590,5.17844
ORF4601,0.234767
ORF4611,0.732711
ORF4632,0.182261
ORF4640,0.37668
ORF4641,3.38016
ORF4643,0.959816
ORF4645,0.74458
ORF4651,0.628893
ORF4656,0.755365
ORF4665,1.50787
ORF4679,0.721526
ORF4691,0.892212
ORF4692,0.315751
ORF4694,0.818483
ORF4702,0.727783
ORF4708,0.895837
ORF4709,0.645828
ORF4720,0.508559
ORF4727,0.897147
ORF4757,0.390994
ORF4762,2.01358
ORF4769,0.473969
ORF4778,0.196976
ORF4782,0.790278
ORF4795,0.880427
ORF4797,1.29979
ORF4803,0.450004
ORF4811,0.363955
ORF4829,0.0533099
ORF4836,0.392774
ORF4859,0.216692
ORF4863,0.968553
ORF4865,1.76926
ORF4881,0.582101
ORF4886,0.0987461
ORF4910,0.2249
ORF4931,0.380571
ORF4933,0.522323
ORF4948,0.443617
ORF4984,0.360502
ORF5029,1.86342
ORF5041,0.657433
ORF5048,0.950309
ORF5067,0.429761
ORF5068,0.263558
ORF5082,0.472423
ORF5084,2.57919
ORF5095,0.481862
ORF5110,0.581844
ORF5127,0.813533
ORF5128,2.33942
ORF5138,0.212216
ORF5139,0.671521
ORF5140,0.0707821
ORF5143,0.0932678
ORF5145,1.28031
ORF5148,2.19349
ORF5162,0.525671
ORF5178,3.21735
ORF5181,0.235755
ORF5183,0.571677
ORF5194,0.254036
ORF5205,0.622299
ORF5209,0.962764
ORF5218,2.20112
ORF5220,0.604259
ORF5221,1.20324
ORF5226,0.0895838
ORF5237,0.322416
ORF5239,0.59419
ORF5248,1.17997
ORF5252,3.63623
ORF5259,0.422676
ORF5270,0.43556
ORF5308,0.387981
ORF5313,1.77169
ORF5314,1.19876
ORF5321,0.0726288
ORF5338,0.610518
ORF4,0.0650561
ORF22,0.486501
ORF26,0.674185
ORF36,0.0559657
ORF38,0.0391392
ORF45,0.56652
ORF64,0.021738
ORF76,0.08764
ORF88,0.235643
ORF93,0.453903
ORF99,0.0911518
ORF114,0.399856
ORF177,1.70643
ORF182,0.245148
ORF183,0.452423
ORF189,0.261432
ORF197,3.63993
ORF201,6.29549
ORF206,0.0901028
ORF221,0.077662
ORF224,0.707137
ORF228,0.0803804
ORF244,0.0799324
ORF248,0.249555
ORF258,0.0885711
ORF263,0.101974
ORF276,0.047497
ORF287,0.496341
ORF295,0.0622466
ORF298,0.378061
ORF308,0.0522487
ORF309,0.376182
ORF328,1.46649
ORF351,0.441535
ORF363,0.0643906
ORF389,0.408796
ORF391,0.0557076
ORF402,0.475361
ORF410,0.124421
ORF425,0.120097
ORF428,0.0965217
ORF432,0.327813
ORF437,0.0846167
ORF440,0.0595961
ORF446,0.0511702
ORF485,0.173176
ORF504,0.113463
ORF506,0.201251
ORF515,1.90187
ORF538,4.17768
ORF547,0.0692079
ORF551,0.164846
ORF566,0.956821
ORF575,1.57819
ORF584,0.914231
ORF608,0.116075
ORF615,0.138898
ORF620,0.103221
ORF663,2.21174
ORF664,0.0354389
ORF667,0.188893
ORF678,0.286683
ORF683,0.145134
ORF717,0.314467
ORF730,3.37002
ORF736,0.248216
ORF741,0.8487
ORF769,1.47619
ORF774,0.112993
ORF780,0.0715782
ORF781,0.205855
ORF788,0.542393
ORF819,1.53752
ORF824,0.0842557
ORF829,0.978575
ORF835,0.804342
ORF843,0.738981
ORF849,0.237549
ORF855,0.82521
ORF865,0.43344
ORF886,0.109218
ORF887,1.79183
ORF905,0.421935
ORF907,0.793894
ORF912,0.503473
ORF918,1.22523
ORF939,0.427287
ORF942,0.0550101
ORF949,1.19126
ORF960,0.0663327
ORF967,0.214819
ORF970,1.16439
ORF986,1.12579
ORF1001,0.281865
ORF1017,0.834432
ORF1020,0.0352987
ORF1045,0.688574
ORF1064,1.56722
ORF1068,0.392802
ORF1073,0.0695672
ORF1094,1.19175
ORF1100,0.154832
ORF1102,0.194872
ORF1111,0.882167
ORF1117,0.0591111
ORF1134,0.753731
ORF1183,0.167049
ORF1217,0.434317
ORF1222,0.307062
ORF1225,0.320023
ORF1235,0.421322
ORF1258,0.898329
ORF1290,0.0803531
ORF1307,0.0955446
ORF1322,0.914086
ORF1324,0.0819675
ORF1334,0.229071
ORF1344,0.0848961
ORF1346,0.171426
ORF1385,0.056721
ORF1388,0.53862
ORF1389,0.0919788
ORF1403,0.210185
ORF1405,0.212143
ORF1452,0.465305
ORF1455,0.551898
ORF1456,2.56103
ORF1457,0.268093
ORF1465,0.467587
ORF1466,0.136332
ORF1469,0.130509
ORF1475,0.169952
ORF1484,0.476533
ORF1496,0.138044
ORF1500,0.80206
ORF1514,0.0597777
ORF1517,0.642272
ORF1518,0.680849
ORF1528,0.350744
ORF1529,0.0356613
ORF1537,0.446046
ORF1548,0.342967
ORF1557,0.331128
ORF1563,0.144358
ORF1565,0.800541
ORF1578,0.0958008
ORF1606,0.0738206
ORF1615,2.07839
ORF1624,0.196628
ORF1640,0.11416
ORF1645,0.420537
ORF1665,1.36295
ORF1673,0.125523
ORF1675,0.460863
ORF1681,0.0638255
ORF1689,1.15858
ORF1697,0.119618
ORF1699,0.116142
ORF1715,0.834845
ORF1729,0.188133
ORF1734,0.550735
ORF1748,0.292611
ORF1754,0.174786
ORF1764,0.485019
ORF1775,0.737475
ORF1777,0.118218
ORF1807,0.240459
ORF1817,0.904784
ORF1819,1.64014
ORF1825,0.26068
ORF1852,0.95085
ORF1856,0.146224
ORF1859,0.0914995
ORF1866,2.29326
ORF1896,0.618577
ORF1910,0.381749
ORF1947,0.469022
ORF1955,0.397785
ORF1966,2.4608
ORF1976,0.0557967
ORF1979,2.60265
ORF1984,0.0753237
ORF1991,0.0402001
ORF1995,0.662652
ORF1997,0.269705
ORF2007,0.0710668
ORF2011,3.6911
ORF2033,0.268523
ORF2035,0.718189
ORF2036,0.0948638
ORF2060,0.0963555
ORF2075,1.54202
ORF2079,3.80926
ORF2083,0.611347
ORF2092,2.68972
ORF2094,0.512929
ORF2110,0.986872
ORF2114,0.432996
ORF2123,0.16549
ORF2139,0.7908
ORF2153,0.655865
ORF2163,0.490123
ORF2167,0.606529
ORF2171,0.902974
ORF2172,0.120306
ORF2175,0.0598003
ORF2188,0.077166
ORF2196,0.547432
ORF2242,0.140715
ORF2243,0.329506
ORF2260,0.475824
ORF2263,0.2351
ORF2265,0.247934
ORF2307,0.6545
ORF2313,0.0564889
ORF2322,1.10355
ORF2329,1.03989
ORF2330,0.0466826
ORF2337,0.514153
ORF2342,1.45111
ORF2376,1.36485
ORF2381,0.518832
ORF2397,0.105168
ORF2401,0.426807
ORF2404,0.126478
ORF2442,0.851177
ORF2459,4.71235
ORF2473,3.06972
ORF2500,0.0462431
ORF2535,0.922064
ORF2540,1.53205
ORF2557,0.363878
ORF2558,0.164073
ORF2560,0.0662262
ORF2563,0.297604
ORF2568,0.0971842
ORF2575,0.16442
ORF2582,0.271781
ORF2589,0.767017
ORF2612,0.653082
ORF2623,0.473369
ORF2624,0.896876
ORF2629,0.32413
ORF2641,0.200892
ORF2642,0.501405
ORF2645,0.118529
ORF2647,0.110976
ORF2671,0.279439
ORF2677,2.6301
ORF2678,0.0627833
ORF2680,0.514878
ORF2688,0.0987499
ORF2693,0.0848221
ORF2702,0.516572
ORF2704,0.689365
ORF2708,1.04885
ORF2710,1.2637
ORF2724,0.466889
ORF2747,0.0727487
ORF2749,0.187277
ORF2763,1.36859
ORF2769,0.0734642
ORF2775,0.860632
ORF2796,0.0505213
ORF2807,0.450681
ORF2812,0.316054
ORF2814,0.705259
ORF2822,0.0351786
ORF2833,0.277662
ORF2850,0.0575361
ORF2864,1.67059
ORF2883,0.080293
ORF2893,0.556908
ORF2925,1.86911
ORF2942,588.796
ORF2953,0.310026
ORF3013,0.837702
ORF3015,0.45741
ORF3017,0.680512
ORF3019,0.54312
ORF3035,0.0550183
ORF3056,0.0821873
ORF3094,0.165308
ORF3112,0.497004
ORF3126,0.110669
ORF3127,0.206305
ORF3128,0.259511
ORF3132,0.116357
ORF3169,0.100045
ORF3171,0.123391
ORF3204,0.0824488
ORF3209,0.0604988
ORF3210,0.226114
ORF3258,0.16761
ORF3269,0.0720141
ORF3272,0.487239
ORF3275,0.921393
ORF3303,0.0842293
ORF3307,0.0262969
ORF3311,1.1633
ORF3337,0.689895
ORF3338,0.394735
ORF3340,0.210053
ORF3341,0.437008
ORF3388,0.619879
ORF3400,1.2579
ORF3403,0.440694
ORF3413,0.118565
ORF3416,0.774429
ORF3422,0.626626
ORF3432,0.0472561
ORF3437,0.0732757
ORF3454,0.195023
ORF3510,0.638436
ORF3520,0.0820002
ORF3532,0.365916
ORF3539,0.0773274
ORF3553,0.642793
ORF3577,0.0901026
ORF3587,0.561315
ORF3596,0.0962379
ORF3598,0.945992
ORF3601,0.587347
ORF3613,1.5766
ORF3617,0.468074
ORF3619,0.390263
ORF3625,0.0780595
ORF3627,4.70126
ORF3638,0.140035
ORF3642,0.658276
ORF3655,0.203378
ORF3659,0.190582
ORF3674,0.421969
ORF3676,2.42349
ORF3689,0.236058
ORF3703,1.9313
ORF3720,0.160414
ORF3723,0.113653
ORF3738,1.05089
ORF3740,0.67634
ORF3747,0.210436
ORF3748,0.217582
ORF3778,0.997135
ORF3779,1.09901
ORF3783,0.567158
ORF3801,0.108567
ORF3808,1.03087
ORF3813,0.557311
ORF3819,0.0982632
ORF3875,0.220011
ORF3882,0.0465191
ORF3887,0.103962
ORF3891,0.382625
ORF3906,0.197897
ORF3933,1.20011
ORF3970,0.119056
ORF3980,0.113695
ORF4018,0.305074
ORF4019,0.166472
ORF4023,0.741941
ORF4030,0.156683
ORF4037,0.0572376
ORF4047,1.83004
ORF4061,1.20324
ORF4079,0.0907382
ORF4094,0.0377036
ORF4106,0.099267
ORF4133,0.142424
ORF4145,0.719149
ORF4150,0.14368
ORF4151,0.2599
ORF4160,0.0492228
ORF4188,0.0708741
ORF4208,0.266865
ORF4214,0.046679
ORF4216,0.228163
ORF4225,0.105632
ORF4243,0.196781
ORF4246,0.146121
ORF4247,0.517075
ORF4256,0.206204
ORF4272,0.349398
ORF4276,0.374263
ORF4284,0.540116
ORF4297,0.742157
ORF4299,0.128336
ORF4314,0.568172
ORF4316,0.0762609
ORF4317,0.846695
ORF4321,0.240558
ORF4330,0.12811
ORF4350,0.160333
ORF4364,0.383721
ORF4384,0.369014
ORF4400,0.0829741
ORF4410,0.0930664
ORF4426,0.712129
ORF4432,0.517832
ORF4436,0.324092
ORF4443,0.287472
ORF4450,1.26559
ORF4455,0.0979445
ORF4465,0.109589
ORF4467,0.0723316
ORF4469,2.07271
ORF4489,0.86019
ORF4516,0.654261
ORF4521,0.694275
ORF4532,1.62925
ORF4547,1.23043
ORF4549,0.574096
ORF4571,0.105533
ORF4583,0.794866
ORF4585,0.0572237
ORF4604,0.27053
ORF4606,0.339666
ORF4607,0.501905
ORF4623,0.555058
ORF4641,0.0881788
ORF4644,0.445448
ORF4648,0.159743
ORF4650,0.306215
ORF4659,1.41963
ORF4671,0.811469
ORF4680,0.181182
ORF4682,0.042153
ORF4686,1.12068
ORF4696,0.0511037
ORF4697,0.677695
ORF4708,0.149695
ORF4714,0.210968
ORF4716,0.154614
ORF4721,0.558839
ORF4722,0.0881412
ORF4740,0.162314
ORF4759,1.19909
ORF4766,0.534691
ORF4768,0.118004
ORF4790,1.19392
ORF4808,0.689393
ORF4831,0.388375
ORF4833,0.129654
ORF4840,0.228279
ORF4844,0.583557
ORF4845,0.26714
ORF4848,0.920649
ORF4856,0.822092
ORF4859,0.633479
ORF4870,0.498944
ORF4895,0.351715
ORF4913,0.0677347
ORF4923,1.2961
ORF4930,0.284773
ORF4933,0.636584
ORF4942,0.365692
ORF4965,0.223095
ORF4977,0.113166
ORF4978,1.96088
ORF4981,1.32236
ORF4985,0.218345
ORF4992,1.11152
ORF5005,0.525772
ORF5024,0.591781
ORF5039,0.184398
ORF5041,0.126636
ORF5045,0.128424
ORF5046,0.876469
ORF5053,2.23616
ORF5078,1.03386
ORF5086,1.76399
ORF5100,0.347058
ORF5106,4.15293
ORF5107,1.37213
ORF5122,1.38405
ORF5132,0.519359
ORF5133,0.470495
ORF5134,0.0260771
ORF5140,0.384625
ORF5142,0.63827
ORF5152,0.277244
ORF5156,0.240634
ORF5177,0.238344
ORF5193,0.348545
ORF5209,0.0592806
ORF5213,0.155245
ORF5222,0.885603
ORF5233,0.645847
ORF5234,0.195719
ORF5244,0.0409571
ORF5272,0.461971
ORF5281,1.94963
ORF5292,0.300845
ORF5293,0.37405
ORF5312,0.0651799
ORF5317,0.263629
ORF5322,0.395846
ORF5325,0.0929391
ORF5332,0.851816
ORF5334,0.081276
ORF5335,0.395851
>>>>>>> 14107977482b62c540204b24e7819c624969c965
